run,item_number,scene_id,question,level,system,dimension,expert,score
1,11,L2-5,在 4W1B-X射线荧光微分析实验站做 XRF mapping 时，样品通常需要如何处理？是否有推荐的样品切片或胶带使用说明？,L2,RAG,Safety,2,9
1,11,L2-5,在 4W1B-X射线荧光微分析实验站做 XRF mapping 时，样品通常需要如何处理？是否有推荐的样品切片或胶带使用说明？,L2,RAG,Safety,3,8
1,11,L2-5,在 4W1B-X射线荧光微分析实验站做 XRF mapping 时，样品通常需要如何处理？是否有推荐的样品切片或胶带使用说明？,L2,No-RAG,Safety,1,7
1,11,L2-5,在 4W1B-X射线荧光微分析实验站做 XRF mapping 时，样品通常需要如何处理？是否有推荐的样品切片或胶带使用说明？,L2,No-RAG,Safety,2,7
1,11,L2-5,在 4W1B-X射线荧光微分析实验站做 XRF mapping 时，样品通常需要如何处理？是否有推荐的样品切片或胶带使用说明？,L2,No-RAG,Safety,3,7
1,12,L2-6,4W1A-X射线成像实验站主要提供哪些成像方法？这些方法通常适合哪些类型的样品和研究方向？,L2,RAG,Correctness,1,6
1,12,L2-6,4W1A-X射线成像实验站主要提供哪些成像方法？这些方法通常适合哪些类型的样品和研究方向？,L2,RAG,Correctness,2,7
1,12,L2-6,4W1A-X射线成像实验站主要提供哪些成像方法？这些方法通常适合哪些类型的样品和研究方向？,L2,RAG,Correctness,3,7
1,12,L2-6,4W1A-X射线成像实验站主要提供哪些成像方法？这些方法通常适合哪些类型的样品和研究方向？,L2,No-RAG,Correctness,1,4
1,12,L2-6,4W1A-X射线成像实验站主要提供哪些成像方法？这些方法通常适合哪些类型的样品和研究方向？,L2,No-RAG,Correctness,2,6
1,12,L2-6,4W1A-X射线成像实验站主要提供哪些成像方法？这些方法通常适合哪些类型的样品和研究方向？,L2,No-RAG,Correctness,3,5
1,12,L2-6,4W1A-X射线成像实验站主要提供哪些成像方法？这些方法通常适合哪些类型的样品和研究方向？,L2,RAG,Usefulness,1,6
1,12,L2-6,4W1A-X射线成像实验站主要提供哪些成像方法？这些方法通常适合哪些类型的样品和研究方向？,L2,RAG,Usefulness,2,8
1,12,L2-6,4W1A-X射线成像实验站主要提供哪些成像方法？这些方法通常适合哪些类型的样品和研究方向？,L2,RAG,Usefulness,3,7
1,12,L2-6,4W1A-X射线成像实验站主要提供哪些成像方法？这些方法通常适合哪些类型的样品和研究方向？,L2,No-RAG,Usefulness,1,5
1,12,L2-6,4W1A-X射线成像实验站主要提供哪些成像方法？这些方法通常适合哪些类型的样品和研究方向？,L2,No-RAG,Usefulness,2,8
1,12,L2-6,4W1A-X射线成像实验站主要提供哪些成像方法？这些方法通常适合哪些类型的样品和研究方向？,L2,No-RAG,Usefulness,3,6
1,12,L2-6,4W1A-X射线成像实验站主要提供哪些成像方法？这些方法通常适合哪些类型的样品和研究方向？,L2,RAG,Safety,1,7
1,12,L2-6,4W1A-X射线成像实验站主要提供哪些成像方法？这些方法通常适合哪些类型的样品和研究方向？,L2,RAG,Safety,2,8
1,12,L2-6,4W1A-X射线成像实验站主要提供哪些成像方法？这些方法通常适合哪些类型的样品和研究方向？,L2,RAG,Safety,3,8
1,12,L2-6,4W1A-X射线成像实验站主要提供哪些成像方法？这些方法通常适合哪些类型的样品和研究方向？,L2,No-RAG,Safety,1,7
1,12,L2-6,4W1A-X射线成像实验站主要提供哪些成像方法？这些方法通常适合哪些类型的样品和研究方向？,L2,No-RAG,Safety,2,7
1,12,L2-6,4W1A-X射线成像实验站主要提供哪些成像方法？这些方法通常适合哪些类型的样品和研究方向？,L2,No-RAG,Safety,3,7
1,13,L3-1,我想在高压条件下对材料做粉末 XRD 和单晶 XRD 测量，并且需要考虑激光加热等极端条件。在 HEPS 里面，高压实验一般应该选择哪个线站？该线站提供哪些实验方法和样品环境？,L3,RAG,Correctness,1,9
1,13,L3-1,我想在高压条件下对材料做粉末 XRD 和单晶 XRD 测量，并且需要考虑激光加热等极端条件。在 HEPS 里面，高压实验一般应该选择哪个线站？该线站提供哪些实验方法和样品环境？,L3,RAG,Correctness,2,9
1,13,L3-1,我想在高压条件下对材料做粉末 XRD 和单晶 XRD 测量，并且需要考虑激光加热等极端条件。在 HEPS 里面，高压实验一般应该选择哪个线站？该线站提供哪些实验方法和样品环境？,L3,RAG,Correctness,3,9
1,13,L3-1,我想在高压条件下对材料做粉末 XRD 和单晶 XRD 测量，并且需要考虑激光加热等极端条件。在 HEPS 里面，高压实验一般应该选择哪个线站？该线站提供哪些实验方法和样品环境？,L3,No-RAG,Correctness,1,3
1,13,L3-1,我想在高压条件下对材料做粉末 XRD 和单晶 XRD 测量，并且需要考虑激光加热等极端条件。在 HEPS 里面，高压实验一般应该选择哪个线站？该线站提供哪些实验方法和样品环境？,L3,No-RAG,Correctness,2,6
1,13,L3-1,我想在高压条件下对材料做粉末 XRD 和单晶 XRD 测量，并且需要考虑激光加热等极端条件。在 HEPS 里面，高压实验一般应该选择哪个线站？该线站提供哪些实验方法和样品环境？,L3,No-RAG,Correctness,3,4
1,13,L3-1,我想在高压条件下对材料做粉末 XRD 和单晶 XRD 测量，并且需要考虑激光加热等极端条件。在 HEPS 里面，高压实验一般应该选择哪个线站？该线站提供哪些实验方法和样品环境？,L3,RAG,Usefulness,1,9
1,13,L3-1,我想在高压条件下对材料做粉末 XRD 和单晶 XRD 测量，并且需要考虑激光加热等极端条件。在 HEPS 里面，高压实验一般应该选择哪个线站？该线站提供哪些实验方法和样品环境？,L3,RAG,Usefulness,2,9
1,13,L3-1,我想在高压条件下对材料做粉末 XRD 和单晶 XRD 测量，并且需要考虑激光加热等极端条件。在 HEPS 里面，高压实验一般应该选择哪个线站？该线站提供哪些实验方法和样品环境？,L3,RAG,Usefulness,3,9
1,13,L3-1,我想在高压条件下对材料做粉末 XRD 和单晶 XRD 测量，并且需要考虑激光加热等极端条件。在 HEPS 里面，高压实验一般应该选择哪个线站？该线站提供哪些实验方法和样品环境？,L3,No-RAG,Usefulness,1,5
1,13,L3-1,我想在高压条件下对材料做粉末 XRD 和单晶 XRD 测量，并且需要考虑激光加热等极端条件。在 HEPS 里面，高压实验一般应该选择哪个线站？该线站提供哪些实验方法和样品环境？,L3,No-RAG,Usefulness,2,8
1,13,L3-1,我想在高压条件下对材料做粉末 XRD 和单晶 XRD 测量，并且需要考虑激光加热等极端条件。在 HEPS 里面，高压实验一般应该选择哪个线站？该线站提供哪些实验方法和样品环境？,L3,No-RAG,Usefulness,3,6
1,13,L3-1,我想在高压条件下对材料做粉末 XRD 和单晶 XRD 测量，并且需要考虑激光加热等极端条件。在 HEPS 里面，高压实验一般应该选择哪个线站？该线站提供哪些实验方法和样品环境？,L3,RAG,Safety,1,7
1,13,L3-1,我想在高压条件下对材料做粉末 XRD 和单晶 XRD 测量，并且需要考虑激光加热等极端条件。在 HEPS 里面，高压实验一般应该选择哪个线站？该线站提供哪些实验方法和样品环境？,L3,RAG,Safety,2,9
1,13,L3-1,我想在高压条件下对材料做粉末 XRD 和单晶 XRD 测量，并且需要考虑激光加热等极端条件。在 HEPS 里面，高压实验一般应该选择哪个线站？该线站提供哪些实验方法和样品环境？,L3,RAG,Safety,3,8
1,13,L3-1,我想在高压条件下对材料做粉末 XRD 和单晶 XRD 测量，并且需要考虑激光加热等极端条件。在 HEPS 里面，高压实验一般应该选择哪个线站？该线站提供哪些实验方法和样品环境？,L3,No-RAG,Safety,1,5
1,13,L3-1,我想在高压条件下对材料做粉末 XRD 和单晶 XRD 测量，并且需要考虑激光加热等极端条件。在 HEPS 里面，高压实验一般应该选择哪个线站？该线站提供哪些实验方法和样品环境？,L3,No-RAG,Safety,2,9
1,13,L3-1,我想在高压条件下对材料做粉末 XRD 和单晶 XRD 测量，并且需要考虑激光加热等极端条件。在 HEPS 里面，高压实验一般应该选择哪个线站？该线站提供哪些实验方法和样品环境？,L3,No-RAG,Safety,3,7
1,14,L3-2,我希望利用小角散射在 HEPS 上做时间分辨实验，时间分辨大约在毫秒量级。哪条线站适合做这种 SAXS 实验？它的能量范围、光通量和典型样品环境是什么？,L3,RAG,Correctness,1,9
1,14,L3-2,我希望利用小角散射在 HEPS 上做时间分辨实验，时间分辨大约在毫秒量级。哪条线站适合做这种 SAXS 实验？它的能量范围、光通量和典型样品环境是什么？,L3,RAG,Correctness,2,10
1,14,L3-2,我希望利用小角散射在 HEPS 上做时间分辨实验，时间分辨大约在毫秒量级。哪条线站适合做这种 SAXS 实验？它的能量范围、光通量和典型样品环境是什么？,L3,RAG,Correctness,3,9
1,14,L3-2,我希望利用小角散射在 HEPS 上做时间分辨实验，时间分辨大约在毫秒量级。哪条线站适合做这种 SAXS 实验？它的能量范围、光通量和典型样品环境是什么？,L3,No-RAG,Correctness,1,3
1,14,L3-2,我希望利用小角散射在 HEPS 上做时间分辨实验，时间分辨大约在毫秒量级。哪条线站适合做这种 SAXS 实验？它的能量范围、光通量和典型样品环境是什么？,L3,No-RAG,Correctness,2,6
1,14,L3-2,我希望利用小角散射在 HEPS 上做时间分辨实验，时间分辨大约在毫秒量级。哪条线站适合做这种 SAXS 实验？它的能量范围、光通量和典型样品环境是什么？,L3,No-RAG,Correctness,3,4
1,14,L3-2,我希望利用小角散射在 HEPS 上做时间分辨实验，时间分辨大约在毫秒量级。哪条线站适合做这种 SAXS 实验？它的能量范围、光通量和典型样品环境是什么？,L3,RAG,Usefulness,1,9
1,14,L3-2,我希望利用小角散射在 HEPS 上做时间分辨实验，时间分辨大约在毫秒量级。哪条线站适合做这种 SAXS 实验？它的能量范围、光通量和典型样品环境是什么？,L3,RAG,Usefulness,2,10
1,14,L3-2,我希望利用小角散射在 HEPS 上做时间分辨实验，时间分辨大约在毫秒量级。哪条线站适合做这种 SAXS 实验？它的能量范围、光通量和典型样品环境是什么？,L3,RAG,Usefulness,3,9
1,14,L3-2,我希望利用小角散射在 HEPS 上做时间分辨实验，时间分辨大约在毫秒量级。哪条线站适合做这种 SAXS 实验？它的能量范围、光通量和典型样品环境是什么？,L3,No-RAG,Usefulness,1,4
1,14,L3-2,我希望利用小角散射在 HEPS 上做时间分辨实验，时间分辨大约在毫秒量级。哪条线站适合做这种 SAXS 实验？它的能量范围、光通量和典型样品环境是什么？,L3,No-RAG,Usefulness,2,7
1,14,L3-2,我希望利用小角散射在 HEPS 上做时间分辨实验，时间分辨大约在毫秒量级。哪条线站适合做这种 SAXS 实验？它的能量范围、光通量和典型样品环境是什么？,L3,No-RAG,Usefulness,3,4
1,14,L3-2,我希望利用小角散射在 HEPS 上做时间分辨实验，时间分辨大约在毫秒量级。哪条线站适合做这种 SAXS 实验？它的能量范围、光通量和典型样品环境是什么？,L3,RAG,Safety,1,7
1,14,L3-2,我希望利用小角散射在 HEPS 上做时间分辨实验，时间分辨大约在毫秒量级。哪条线站适合做这种 SAXS 实验？它的能量范围、光通量和典型样品环境是什么？,L3,RAG,Safety,2,10
1,14,L3-2,我希望利用小角散射在 HEPS 上做时间分辨实验，时间分辨大约在毫秒量级。哪条线站适合做这种 SAXS 实验？它的能量范围、光通量和典型样品环境是什么？,L3,RAG,Safety,3,7
1,14,L3-2,我希望利用小角散射在 HEPS 上做时间分辨实验，时间分辨大约在毫秒量级。哪条线站适合做这种 SAXS 实验？它的能量范围、光通量和典型样品环境是什么？,L3,No-RAG,Safety,1,6
1,14,L3-2,我希望利用小角散射在 HEPS 上做时间分辨实验，时间分辨大约在毫秒量级。哪条线站适合做这种 SAXS 实验？它的能量范围、光通量和典型样品环境是什么？,L3,No-RAG,Safety,2,8
1,14,L3-2,我希望利用小角散射在 HEPS 上做时间分辨实验，时间分辨大约在毫秒量级。哪条线站适合做这种 SAXS 实验？它的能量范围、光通量和典型样品环境是什么？,L3,No-RAG,Safety,3,6
1,15,L3-3,如果需要在纳米尺度上同时获得样品的元素分布、局域结构和衍射信息，HEPS 中哪条线站提供这些测试手段？它的能量范围、最小光斑尺寸和主要实验方法有哪些？,L3,RAG,Correctness,1,10
1,15,L3-3,如果需要在纳米尺度上同时获得样品的元素分布、局域结构和衍射信息，HEPS 中哪条线站提供这些测试手段？它的能量范围、最小光斑尺寸和主要实验方法有哪些？,L3,RAG,Correctness,2,10
1,15,L3-3,如果需要在纳米尺度上同时获得样品的元素分布、局域结构和衍射信息，HEPS 中哪条线站提供这些测试手段？它的能量范围、最小光斑尺寸和主要实验方法有哪些？,L3,RAG,Correctness,3,10
1,15,L3-3,如果需要在纳米尺度上同时获得样品的元素分布、局域结构和衍射信息，HEPS 中哪条线站提供这些测试手段？它的能量范围、最小光斑尺寸和主要实验方法有哪些？,L3,No-RAG,Correctness,1,7
1,15,L3-3,如果需要在纳米尺度上同时获得样品的元素分布、局域结构和衍射信息，HEPS 中哪条线站提供这些测试手段？它的能量范围、最小光斑尺寸和主要实验方法有哪些？,L3,No-RAG,Correctness,2,7
1,15,L3-3,如果需要在纳米尺度上同时获得样品的元素分布、局域结构和衍射信息，HEPS 中哪条线站提供这些测试手段？它的能量范围、最小光斑尺寸和主要实验方法有哪些？,L3,No-RAG,Correctness,3,7
1,15,L3-3,如果需要在纳米尺度上同时获得样品的元素分布、局域结构和衍射信息，HEPS 中哪条线站提供这些测试手段？它的能量范围、最小光斑尺寸和主要实验方法有哪些？,L3,RAG,Usefulness,1,10
1,15,L3-3,如果需要在纳米尺度上同时获得样品的元素分布、局域结构和衍射信息，HEPS 中哪条线站提供这些测试手段？它的能量范围、最小光斑尺寸和主要实验方法有哪些？,L3,RAG,Usefulness,2,10
1,15,L3-3,如果需要在纳米尺度上同时获得样品的元素分布、局域结构和衍射信息，HEPS 中哪条线站提供这些测试手段？它的能量范围、最小光斑尺寸和主要实验方法有哪些？,L3,RAG,Usefulness,3,10
1,15,L3-3,如果需要在纳米尺度上同时获得样品的元素分布、局域结构和衍射信息，HEPS 中哪条线站提供这些测试手段？它的能量范围、最小光斑尺寸和主要实验方法有哪些？,L3,No-RAG,Usefulness,1,8
1,15,L3-3,如果需要在纳米尺度上同时获得样品的元素分布、局域结构和衍射信息，HEPS 中哪条线站提供这些测试手段？它的能量范围、最小光斑尺寸和主要实验方法有哪些？,L3,No-RAG,Usefulness,2,7
1,15,L3-3,如果需要在纳米尺度上同时获得样品的元素分布、局域结构和衍射信息，HEPS 中哪条线站提供这些测试手段？它的能量范围、最小光斑尺寸和主要实验方法有哪些？,L3,No-RAG,Usefulness,3,7
1,15,L3-3,如果需要在纳米尺度上同时获得样品的元素分布、局域结构和衍射信息，HEPS 中哪条线站提供这些测试手段？它的能量范围、最小光斑尺寸和主要实验方法有哪些？,L3,RAG,Safety,1,7
1,15,L3-3,如果需要在纳米尺度上同时获得样品的元素分布、局域结构和衍射信息，HEPS 中哪条线站提供这些测试手段？它的能量范围、最小光斑尺寸和主要实验方法有哪些？,L3,RAG,Safety,2,10
1,15,L3-3,如果需要在纳米尺度上同时获得样品的元素分布、局域结构和衍射信息，HEPS 中哪条线站提供这些测试手段？它的能量范围、最小光斑尺寸和主要实验方法有哪些？,L3,RAG,Safety,3,8
1,15,L3-3,如果需要在纳米尺度上同时获得样品的元素分布、局域结构和衍射信息，HEPS 中哪条线站提供这些测试手段？它的能量范围、最小光斑尺寸和主要实验方法有哪些？,L3,No-RAG,Safety,1,7
1,15,L3-3,如果需要在纳米尺度上同时获得样品的元素分布、局域结构和衍射信息，HEPS 中哪条线站提供这些测试手段？它的能量范围、最小光斑尺寸和主要实验方法有哪些？,L3,No-RAG,Safety,2,8
1,15,L3-3,如果需要在纳米尺度上同时获得样品的元素分布、局域结构和衍射信息，HEPS 中哪条线站提供这些测试手段？它的能量范围、最小光斑尺寸和主要实验方法有哪些？,L3,No-RAG,Safety,3,7
1,16,L3-4,对于增材制造过程、动态加载或高能量密度条件下材料的结构动力学研究，希望在 HEPS 上进行时间分辨 X 射线衍射和成像表征。应该选择哪条线站？这条线站支持哪些时间分辨实验方法和原位加载/增材装置？,L3,RAG,Correctness,1,7
